"species_id","common_name","taxonomic_name","method","Albany Thicket","Forests","Fynbos","Grassland","Indian Ocean Coastal Belt","Mixed","NA","Nama-Karoo","Other","Savanna","Succulent Karoo"
"69","Heron, Black-crowned Night","Nycticorax nycticorax","perc_pres",2,0,13,29,1,27,0,1,0,26,0
"69","Heron, Black-crowned Night","Nycticorax nycticorax","perc_cards",1,0,24,25,1,29,0,0,1,17,0
"690","Wagtail, Grey","Motacilla cinerea","perc_pres",0,0,18,9,0,73,0,0,0,0,0
"690","Wagtail, Grey","Motacilla cinerea","perc_cards",0,0,6,3,0,91,0,0,0,0,0
"692","Pipit, African","Anthus cinnamomeus","perc_pres",1,0,7,34,1,25,0,7,0,23,1
"692","Pipit, African","Anthus cinnamomeus","perc_cards",1,0,12,34,1,29,0,2,0,19,0
"693","Pipit, Long-billed","Anthus similis","perc_pres",1,0,11,40,0,32,0,12,0,4,0
"693","Pipit, Long-billed","Anthus similis","perc_cards",0,0,8,46,0,30,0,11,0,4,0
"694","Pipit, Plain-backed","Anthus leucophrys","perc_pres",2,0,13,33,1,31,0,3,0,17,0
"694","Pipit, Plain-backed","Anthus leucophrys","perc_cards",2,0,12,23,1,48,0,2,0,13,0
"695","Pipit, Buffy","Anthus vaalensis","perc_pres",0,0,0,34,0,18,0,3,0,43,0
"695","Pipit, Buffy","Anthus vaalensis","perc_cards",0,0,0,29,0,19,0,2,0,50,0
"696","Pipit, Striped","Anthus lineiventris","perc_pres",0,0,0,14,1,36,0,0,0,49,0
"696","Pipit, Striped","Anthus lineiventris","perc_cards",0,0,0,7,0,45,0,0,0,47,0
"697","Pipit, African Rock","Anthus crenatus","perc_pres",1,0,1,40,0,31,0,23,0,3,0
"697","Pipit, African Rock","Anthus crenatus","perc_cards",2,0,1,36,0,29,0,28,0,4,0
"698","Pipit, Tree","Anthus trivialis","perc_pres",0,0,11,0,0,22,0,0,0,67,0
"698","Pipit, Tree","Anthus trivialis","perc_cards",0,0,1,0,0,18,0,0,0,81,0
"699","Pipit, Bushveld","Anthus caffer","perc_pres",0,0,0,3,0,13,0,0,0,84,0
"699","Pipit, Bushveld","Anthus caffer","perc_cards",0,0,0,2,0,8,0,0,0,91,0
"70","Heron, White-backed Night","Gorsachius leuconotus","perc_pres",1,0,0,6,2,26,0,0,1,64,0
"70","Heron, White-backed Night","Gorsachius leuconotus","perc_cards",0,0,0,7,1,16,0,0,0,75,0
"700","Pipit, Short-tailed","Anthus brachyurus","perc_pres",0,0,0,66,3,26,0,0,0,5,0
"700","Pipit, Short-tailed","Anthus brachyurus","perc_cards",0,0,0,47,1,17,0,0,0,35,0
"701","Pipit, Yellow-breasted","Anthus chloris","perc_pres",0,0,0,97,0,3,0,0,0,0,0
"701","Pipit, Yellow-breasted","Anthus chloris","perc_cards",0,0,0,98,0,2,0,0,0,0,0
"702","Pipit, Golden","Tmetothylacus tenellus","perc_pres",0,0,0,0,0,17,0,0,0,83,0
"702","Pipit, Golden","Tmetothylacus tenellus","perc_cards",0,0,0,0,0,23,0,0,0,77,0
"703","Longclaw, Cape","Macronyx capensis","perc_pres",1,0,9,57,1,22,0,2,0,8,0
"703","Longclaw, Cape","Macronyx capensis","perc_cards",1,0,9,54,0,30,0,0,0,6,0
"704","Longclaw, Yellow-throated","Macronyx croceus","perc_pres",0,0,0,12,7,37,0,0,0,44,0
"704","Longclaw, Yellow-throated","Macronyx croceus","perc_cards",0,0,0,3,7,51,0,0,0,38,0
"705","Longclaw, Rosy-throated","Macronyx ameliae","perc_pres",0,0,0,0,17,71,0,0,0,12,0
"705","Longclaw, Rosy-throated","Macronyx ameliae","perc_cards",0,0,0,0,6,92,0,0,0,3,0
"706","Shrike, Lesser Grey","Lanius minor","perc_pres",0,0,0,17,0,17,0,2,0,64,0
"706","Shrike, Lesser Grey","Lanius minor","perc_cards",0,0,0,10,0,14,0,1,0,75,0
"707","Fiscal, Southern","Lanius collaris","perc_pres",2,0,7,30,1,27,0,10,0,20,3
"707","Fiscal, Southern","Lanius collaris","perc_cards",2,0,13,31,2,37,0,2,0,13,1
"708","Shrike, Red-backed","Lanius collurio","perc_pres",1,0,0,20,1,21,0,2,0,54,0
"708","Shrike, Red-backed","Lanius collurio","perc_cards",0,0,0,11,0,21,0,0,0,67,0
"709","Boubou, Southern","Laniarius ferrugineus","perc_pres",3,0,10,21,2,31,0,0,0,33,0
"709","Boubou, Southern","Laniarius ferrugineus","perc_cards",3,0,9,15,3,42,0,0,0,29,0
"71","Bittern, Eurasian","Botaurus stellaris","perc_pres",0,0,0,50,0,0,0,0,0,50,0
"71","Bittern, Eurasian","Botaurus stellaris","perc_cards",0,0,0,43,0,0,0,0,0,57,0
"711","Shrike, Crimson-breasted","Laniarius atrococcineus","perc_pres",0,0,0,7,0,14,0,1,0,78,0
"711","Shrike, Crimson-breasted","Laniarius atrococcineus","perc_cards",0,0,0,10,0,14,0,0,0,76,0
"712","Puffback, Black-backed","Dryoscopus cubla","perc_pres",1,0,1,13,2,26,0,0,0,56,0
"712","Puffback, Black-backed","Dryoscopus cubla","perc_cards",0,0,1,7,2,35,0,0,0,54,0
"713","Tchagra, Southern","Tchagra tchagra","perc_pres",9,0,17,6,3,57,0,2,0,5,1
"713","Tchagra, Southern","Tchagra tchagra","perc_cards",11,0,12,3,2,69,0,1,0,1,0
"714","Tchagra, Brown-crowned","Tchagra australis","perc_pres",0,0,0,11,0,16,0,1,0,71,0
"714","Tchagra, Brown-crowned","Tchagra australis","perc_cards",0,0,0,9,0,15,0,0,0,75,0
"715","Tchagra, Black-crowned","Tchagra senegalus","perc_pres",1,0,0,16,3,27,0,0,0,54,0
"715","Tchagra, Black-crowned","Tchagra senegalus","perc_cards",0,0,0,8,2,27,0,0,0,63,0
"717","Bushshrike, Olive","Chlorophoneus olivaceus","perc_pres",6,0,7,19,3,51,0,0,0,14,0
"717","Bushshrike, Olive","Chlorophoneus olivaceus","perc_cards",5,0,6,10,1,69,0,0,0,8,0
"719","Bushshrike, Orange-breasted","Chlorophoneus sulfureopectus","perc_pres",1,0,0,7,3,26,0,0,0,63,0
"719","Bushshrike, Orange-breasted","Chlorophoneus sulfureopectus","perc_cards",0,0,0,2,2,29,0,0,0,67,0
"72","-","Scopus umbretta","perc_pres",1,0,7,29,1,27,0,3,0,30,0
"72","-","Scopus umbretta","perc_cards",0,0,4,18,4,29,0,1,0,43,0
"720","Bushshrike, Black-fronted","Chlorophoneus nigrifrons","perc_pres",0,0,0,12,0,76,0,0,0,12,0
"720","Bushshrike, Black-fronted","Chlorophoneus nigrifrons","perc_cards",0,0,0,4,0,95,0,0,0,1,0
"721","Bushshrike, Gorgeous","Telophorus viridis","perc_pres",0,0,0,3,6,37,0,0,0,54,0
"721","Bushshrike, Gorgeous","Telophorus viridis","perc_cards",0,0,0,0,3,42,0,0,0,54,0
"722","-","Telophorus zeylonus","perc_pres",2,0,9,31,0,28,0,14,0,9,5
"722","-","Telophorus zeylonus","perc_cards",3,0,20,28,0,37,0,5,0,4,2
"723","Bushshrike, Grey-headed","Malaconotus blanchoti","perc_pres",2,0,0,7,3,26,0,0,0,63,0
"723","Bushshrike, Grey-headed","Malaconotus blanchoti","perc_cards",1,0,0,3,2,29,0,0,0,66,0
"724","Shrike, Magpie","Urolestes melanoleucus","perc_pres",0,0,0,1,0,7,0,0,0,92,0
"724","Shrike, Magpie","Urolestes melanoleucus","perc_cards",0,0,0,0,0,4,0,0,0,96,0
"725","Nicator, Eastern","Nicator gularis","perc_pres",0,0,0,1,2,34,0,0,0,64,0
"725","Nicator, Eastern","Nicator gularis","perc_cards",0,0,0,0,1,38,0,0,0,61,0
"727","Helmetshrike, White-crested","Prionops plumatus","perc_pres",0,0,0,3,0,14,0,0,0,82,0
"727","Helmetshrike, White-crested","Prionops plumatus","perc_cards",0,0,0,1,0,17,0,0,0,83,0
"728","Helmetshrike, Retz's","Prionops retzii","perc_pres",0,0,0,0,0,15,0,0,0,85,0
"728","Helmetshrike, Retz's","Prionops retzii","perc_cards",0,0,0,1,0,25,0,0,0,74,0
"73","Stork, Marabou","Leptoptilos crumenifer","perc_pres",0,0,2,3,0,14,0,0,0,81,0
"73","Stork, Marabou","Leptoptilos crumenifer","perc_cards",0,0,0,1,0,19,0,0,0,80,0
"730","Shrike, Southern White-crowned","Eurocephalus anguitimens","perc_pres",0,0,0,0,0,4,0,0,0,96,0
"730","Shrike, Southern White-crowned","Eurocephalus anguitimens","perc_cards",0,0,0,0,0,9,0,0,0,91,0
"731","-","Nilaus afer","perc_pres",0,0,0,11,0,20,0,2,0,66,0
"731","-","Nilaus afer","perc_cards",0,0,0,7,0,24,0,1,0,68,0
"733","Starling, Common","Sturnus vulgaris","perc_pres",4,0,31,19,1,35,0,4,0,3,3
"733","Starling, Common","Sturnus vulgaris","perc_cards",4,0,41,6,1,45,0,0,0,0,1
"734","Myna, Common","Acridotheres tristis","perc_pres",0,0,0,38,2,19,0,0,0,41,0
"734","Myna, Common","Acridotheres tristis","perc_cards",0,0,0,39,4,28,0,0,0,30,0
"735","Starling, Wattled","Creatophora cinerea","perc_pres",1,0,5,25,1,25,0,6,0,37,1
"735","Starling, Wattled","Creatophora cinerea","perc_cards",0,0,2,34,0,24,0,3,0,36,0
"736","Starling, Violet-backed","Cinnyricinclus leucogaster","perc_pres",0,0,0,12,3,22,0,0,0,63,0
"736","Starling, Violet-backed","Cinnyricinclus leucogaster","perc_cards",0,0,0,5,5,25,0,0,0,64,0
"737","Starling, Cape","Lamprotornis nitens","perc_pres",2,0,0,28,1,23,0,3,0,42,1
"737","Starling, Cape","Lamprotornis nitens","perc_cards",1,0,0,27,2,26,0,1,0,43,0
"738","Starling, Greater Blue-eared","Lamprotornis chalybaeus","perc_pres",0,0,0,0,0,7,0,0,0,93,0
"738","Starling, Greater Blue-eared","Lamprotornis chalybaeus","perc_cards",0,0,0,0,0,16,0,0,0,84,0
"739","Starling, Miombo Blue-eared","Lamprotornis elisabeth","perc_pres",0,0,0,0,0,0,0,0,0,100,0
"739","Starling, Miombo Blue-eared","Lamprotornis elisabeth","perc_cards",0,0,0,0,0,0,0,0,0,100,0
"74","Openbill, African","Anastomus lamelligerus","perc_pres",0,0,4,15,4,29,0,0,0,47,0
"74","Openbill, African","Anastomus lamelligerus","perc_cards",0,0,1,3,2,42,0,0,0,53,0
"740","Starling, Black-bellied","Notopholia corusca","perc_pres",5,0,4,2,10,57,0,0,0,21,0
"740","Starling, Black-bellied","Notopholia corusca","perc_cards",1,0,2,0,18,71,0,0,0,8,0
"742","Starling, Meves's","Lamprotornis mevesii","perc_pres",0,0,0,0,0,25,0,0,0,75,0
"742","Starling, Meves's","Lamprotornis mevesii","perc_cards",0,0,0,0,0,80,0,0,0,20,0
"743","Starling, Burchell's","Lamprotornis australis","perc_pres",0,0,0,0,0,9,0,0,0,91,0
"743","Starling, Burchell's","Lamprotornis australis","perc_cards",0,0,0,0,0,2,0,0,0,98,0
"744","Starling, Pale-winged","Onychognathus nabouroup","perc_pres",1,0,4,4,0,42,0,28,3,8,9
"744","Starling, Pale-winged","Onychognathus nabouroup","perc_cards",1,0,3,1,0,45,0,32,2,8,7
"745","Starling, Red-winged","Onychognathus morio","perc_pres",3,0,11,28,1,32,0,4,0,20,1
"745","Starling, Red-winged","Onychognathus morio","perc_cards",2,0,15,21,4,42,0,2,0,15,0
"746","Starling, Pied","Lamprotornis bicolor","perc_pres",2,0,11,42,0,26,0,12,0,3,4
"746","Starling, Pied","Lamprotornis bicolor","perc_cards",1,0,15,44,0,31,0,5,0,2,2
"747","Oxpecker, Yellow-billed","Buphagus africanus","perc_pres",0,0,0,0,0,8,0,0,0,92,0
"747","Oxpecker, Yellow-billed","Buphagus africanus","perc_cards",0,0,0,0,0,47,0,0,0,53,0
"748","Oxpecker, Red-billed","Buphagus erythrorynchus","perc_pres",1,0,0,3,0,13,0,0,0,82,0
"748","Oxpecker, Red-billed","Buphagus erythrorynchus","perc_cards",0,0,0,1,0,16,0,0,0,83,0
"749","Sugarbird, Cape","Promerops cafer","perc_pres",2,0,69,0,0,29,0,0,0,0,0
"749","Sugarbird, Cape","Promerops cafer","perc_cards",7,0,69,0,0,24,0,0,0,0,0
"75","Stork, Saddle-billed","Ephippiorhynchus senegalensis","perc_pres",0,0,0,2,0,17,0,0,0,81,0
"75","Stork, Saddle-billed","Ephippiorhynchus senegalensis","perc_cards",0,0,0,0,0,31,0,0,0,69,0
"750","Sugarbird, Gurney's","Promerops gurneyi","perc_pres",0,0,0,60,3,32,0,0,0,4,0
"750","Sugarbird, Gurney's","Promerops gurneyi","perc_cards",0,0,0,52,2,45,0,0,0,1,0
"751","Sunbird, Malachite","Nectarinia famosa","perc_pres",3,0,20,25,0,35,0,7,0,2,7
"751","Sunbird, Malachite","Nectarinia famosa","perc_cards",3,0,37,17,0,36,0,3,0,0,3
"753","Sunbird, Orange-breasted","Anthobaphes violacea","perc_pres",0,0,70,0,0,29,0,0,0,0,0
"753","Sunbird, Orange-breasted","Anthobaphes violacea","perc_cards",0,0,86,0,0,14,0,0,0,0,0
"755","Sunbird, Marico","Cinnyris mariquensis","perc_pres",0,0,0,1,0,9,0,0,0,89,0
"755","Sunbird, Marico","Cinnyris mariquensis","perc_cards",0,0,0,0,0,11,0,0,0,89,0
"756","Sunbird, Purple-banded","Cinnyris bifasciatus","perc_pres",0,0,0,0,12,38,0,0,0,50,0
"756","Sunbird, Purple-banded","Cinnyris bifasciatus","perc_cards",0,0,0,0,13,52,0,0,0,35,0
"758","Sunbird, Greater Double-collared","Cinnyris afer","perc_pres",6,0,11,27,2,44,0,0,0,10,0
"758","Sunbird, Greater Double-collared","Cinnyris afer","perc_cards",6,0,10,16,1,64,0,0,0,5,0
"76","Stork, Yellow-billed","Mycteria ibis","perc_pres",0,0,0,23,1,21,0,1,0,53,0
"76","Stork, Yellow-billed","Mycteria ibis","perc_cards",0,0,0,7,0,32,0,0,0,61,0
"760","Sunbird, Southern Double-collared","Cinnyris chalybeus","perc_pres",4,0,24,9,0,43,0,6,1,3,10
"760","Sunbird, Southern Double-collared","Cinnyris chalybeus","perc_cards",3,0,40,4,0,46,0,2,0,1,3
"761","Sunbird, Neergaard's","Cinnyris neergaardi","perc_pres",0,0,0,0,0,51,0,0,0,49,0
"761","Sunbird, Neergaard's","Cinnyris neergaardi","perc_cards",0,0,0,0,0,50,0,0,0,50,0
"763","Sunbird, White-bellied","Cinnyris talatala","perc_pres",0,0,0,16,2,21,0,0,0,61,0
"763","Sunbird, White-bellied","Cinnyris talatala","perc_cards",0,0,0,15,3,28,0,0,0,54,0
"764","Sunbird, Dusky","Cinnyris fuscus","perc_pres",2,0,2,1,0,37,0,31,2,16,9
"764","Sunbird, Dusky","Cinnyris fuscus","perc_cards",3,0,1,1,0,42,0,31,2,14,6
"765","Sunbird, Grey","Cyanomitra veroxii","perc_pres",8,0,3,4,9,60,0,0,0,16,0
"765","Sunbird, Grey","Cyanomitra veroxii","perc_cards",4,0,2,1,8,79,0,0,0,7,0
"766","Sunbird, Olive","Cyanomitra olivacea","perc_pres",1,0,0,10,14,56,0,0,0,19,0
"766","Sunbird, Olive","Cyanomitra olivacea","perc_cards",0,0,0,3,24,68,0,0,0,4,0
"769","Sunbird, Plain-backed","Anthreptes reichenowi","perc_pres",0,0,0,0,0,75,0,0,0,25,0
"769","Sunbird, Plain-backed","Anthreptes reichenowi","perc_cards",0,0,0,0,0,97,0,0,0,3,0
"77","Stork, Woolly-necked","Ciconia episcopus","perc_pres",0,0,0,4,9,32,0,0,0,55,0
"77","Stork, Woolly-necked","Ciconia episcopus","perc_cards",0,0,0,3,18,54,0,0,0,25,0
"771","Sunbird, Collared","Hedydipna collaris","perc_pres",3,0,2,8,5,45,0,0,0,36,0
"771","Sunbird, Collared","Hedydipna collaris","perc_cards",2,0,1,3,8,58,0,0,0,27,0
"772","Sunbird, Amethyst","Chalcomitra amethystina","perc_pres",3,0,6,25,2,33,0,1,0,30,0
"772","Sunbird, Amethyst","Chalcomitra amethystina","perc_cards",2,0,5,23,4,45,0,0,0,22,0
"774","Sunbird, Scarlet-chested","Chalcomitra senegalensis","perc_pres",0,0,0,3,4,26,0,0,0,66,0
"774","Sunbird, Scarlet-chested","Chalcomitra senegalensis","perc_cards",0,0,0,0,4,23,0,0,0,72,0
"777","White-eye, Northern Yellow","Zosterops senegalensis","perc_pres",0,0,0,0,0,70,0,0,0,30,0
"777","White-eye, Northern Yellow","Zosterops senegalensis","perc_cards",0,0,0,0,0,78,0,0,0,22,0
"779","Weaver, Red-billed Buffalo","Bubalornis niger","perc_pres",0,0,0,0,0,7,0,0,0,93,0
"779","Weaver, Red-billed Buffalo","Bubalornis niger","perc_cards",0,0,0,0,0,18,0,0,0,82,0
"78","Stork, Abdim's","Ciconia abdimii","perc_pres",0,0,0,17,0,24,0,1,0,58,0
"78","Stork, Abdim's","Ciconia abdimii","perc_cards",0,0,0,13,0,22,0,1,0,64,0
"780","Sparrow-Weaver, White-browed","Plocepasser mahali","perc_pres",0,0,0,30,0,19,0,7,0,43,0
"780","Sparrow-Weaver, White-browed","Plocepasser mahali","perc_cards",0,0,0,36,0,25,0,3,0,36,0
"783","Weaver, Sociable","Philetairus socius","perc_pres",0,0,0,4,0,29,0,25,1,41,0
"783","Weaver, Sociable","Philetairus socius","perc_cards",0,0,0,2,0,40,0,17,1,40,0
"784","Sparrow, House","Passer domesticus","perc_pres",1,0,9,30,1,26,0,8,0,23,2
"784","Sparrow, House","Passer domesticus","perc_cards",1,0,13,27,3,33,0,2,0,20,1
"785","Sparrow, Great","Passer motitensis","perc_pres",0,0,0,2,0,10,0,1,0,88,0
"785","Sparrow, Great","Passer motitensis","perc_cards",0,0,0,1,0,12,0,0,0,88,0
"786","Sparrow, Cape","Passer melanurus","perc_pres",1,0,7,29,0,25,0,14,0,18,4
"786","Sparrow, Cape","Passer melanurus","perc_cards",1,0,15,34,0,31,0,4,0,13,2
"787","Sparrow, Grey-headed","Passer diffusus","perc_pres",0,0,0,0,0,0,0,0,0,100,0
"787","Sparrow, Grey-headed","Passer diffusus","perc_cards",0,0,0,0,0,0,0,0,0,100,0
"788","Sparrow, Yellow-throated Bush","Gymnoris superciliaris","perc_pres",2,0,0,17,1,30,0,1,0,48,0
"788","Sparrow, Yellow-throated Bush","Gymnoris superciliaris","perc_cards",1,0,0,10,1,30,0,0,0,58,0
"789","Weaver, Scaly-feathered","Sporopipes squamifrons","perc_pres",0,0,0,12,0,22,0,11,0,54,0
"789","Weaver, Scaly-feathered","Sporopipes squamifrons","perc_cards",0,0,0,11,0,23,0,6,0,60,0
"79","Stork, Black","Ciconia nigra","perc_pres",1,0,6,21,0,25,0,5,0,41,1
"79","Stork, Black","Ciconia nigra","perc_cards",0,0,4,14,0,24,0,3,0,54,1
"790","Weaver, Dark-backed","Ploceus bicolor","perc_pres",6,0,0,8,9,61,0,0,0,15,0
"790","Weaver, Dark-backed","Ploceus bicolor","perc_cards",3,0,0,2,8,77,0,0,0,9,0
"791","Weaver, Spectacled","Ploceus ocularis","perc_pres",4,0,1,13,4,36,0,0,0,43,0
"791","Weaver, Spectacled","Ploceus ocularis","perc_cards",2,0,1,7,10,51,0,0,0,31,0
"792","Masked-weaver, Lesser","Ploceus intermedius","perc_pres",0,0,0,3,2,16,0,0,0,80,0
"792","Masked-weaver, Lesser","Ploceus intermedius","perc_cards",0,0,0,1,1,26,0,0,0,71,0
"793","Weaver, Red-headed","Anaplectes rubriceps","perc_pres",0,0,0,0,0,8,0,0,0,91,0
"793","Weaver, Red-headed","Anaplectes rubriceps","perc_cards",0,0,0,0,0,15,0,0,0,85,0
"796","Weaver, Chestnut","Ploceus rubiginosus","perc_pres",0,0,0,0,0,0,0,50,0,50,0
"796","Weaver, Chestnut","Ploceus rubiginosus","perc_cards",0,0,0,0,0,0,0,67,0,33,0
"797","Weaver, Village","Ploceus cucullatus","perc_pres",2,0,0,22,3,28,0,0,0,45,0
"797","Weaver, Village","Ploceus cucullatus","perc_cards",1,0,0,16,9,42,0,0,0,32,0
"799","Weaver, Cape","Ploceus capensis","perc_pres",3,0,18,32,1,31,0,3,0,7,5
"799","Weaver, Cape","Ploceus capensis","perc_cards",3,0,30,19,0,40,0,1,0,4,2
"8","Albatross, Black-browed","Thalassarche melanophris","perc_pres",11,0,37,0,16,37,0,0,0,0,0
"8","Albatross, Black-browed","Thalassarche melanophris","perc_cards",6,0,67,0,8,18,0,0,0,0,0
"80","Stork, White","Ciconia ciconia","perc_pres",1,0,11,40,0,25,0,2,0,20,0
"80","Stork, White","Ciconia ciconia","perc_cards",1,0,14,36,0,30,0,1,0,18,0
"800","Weaver, Yellow","Ploceus subaureus","perc_pres",7,0,0,3,13,56,0,0,0,21,0
"800","Weaver, Yellow","Ploceus subaureus","perc_cards",3,0,0,0,21,70,0,0,0,6,0
"801","Weaver, Golden","Ploceus xanthops","perc_pres",0,0,0,17,6,37,0,0,0,41,0
"801","Weaver, Golden","Ploceus xanthops","perc_cards",0,0,0,7,1,30,0,0,0,62,0
"802","Weaver, Southern Brown-throated","Ploceus xanthopterus","perc_pres",0,0,0,0,22,56,0,0,0,22,0
"802","Weaver, Southern Brown-throated","Ploceus xanthopterus","perc_cards",0,0,0,0,30,57,0,0,0,14,0
"803","Weaver, Southern Masked","Ploceus velatus","perc_pres",1,0,6,27,0,23,0,11,0,29,2
"803","Weaver, Southern Masked","Ploceus velatus","perc_cards",1,0,7,33,0,28,0,3,0,27,1
"804","Weaver, Thick-billed","Amblyospiza albifrons","perc_pres",2,0,0,21,4,36,0,0,0,37,0
"804","Weaver, Thick-billed","Amblyospiza albifrons","perc_cards",0,0,0,29,6,38,0,0,0,26,0
"805","Quelea, Red-billed","Quelea quelea","perc_pres",1,0,3,34,0,22,0,6,0,33,0
"805","Quelea, Red-billed","Quelea quelea","perc_cards",0,0,1,34,1,25,0,2,0,37,0
"806","Quelea, Red-headed","Quelea erythrops","perc_pres",0,0,0,16,16,56,0,0,0,12,0
"806","Quelea, Red-headed","Quelea erythrops","perc_cards",0,0,0,18,19,60,0,0,0,4,0
"808","Bishop, Southern Red","Euplectes orix","perc_pres",1,0,9,39,1,25,0,7,0,17,1
"808","Bishop, Southern Red","Euplectes orix","perc_cards",1,0,10,39,2,30,0,2,0,16,1
"81","Ibis, African Sacred","Threskiornis aethiopicus","perc_pres",1,0,12,41,1,26,0,5,0,12,1
"81","Ibis, African Sacred","Threskiornis aethiopicus","perc_cards",1,0,18,32,1,33,0,1,0,13,1
"810","Bishop, Yellow","Euplectes capensis","perc_pres",1,0,38,28,0,23,0,0,0,7,2
"810","Bishop, Yellow","Euplectes capensis","perc_cards",2,0,50,13,0,31,0,0,0,4,0
"812","Bishop, Yellow-crowned","Euplectes afer","perc_pres",0,0,0,67,0,13,0,1,0,18,0
"812","Bishop, Yellow-crowned","Euplectes afer","perc_cards",0,0,0,64,0,17,0,0,0,19,0
"813","Widowbird, Red-collared","Euplectes ardens","perc_pres",1,0,0,44,2,28,0,0,0,25,0
"813","Widowbird, Red-collared","Euplectes ardens","perc_cards",0,0,0,39,2,37,0,0,0,22,0
"814","Widowbird, White-winged","Euplectes albonotatus","perc_pres",0,0,0,32,0,18,0,0,0,50,0
"814","Widowbird, White-winged","Euplectes albonotatus","perc_cards",0,0,0,27,0,17,0,0,0,56,0
"816","Widowbird, Fan-tailed","Euplectes axillaris","perc_pres",1,0,0,51,3,27,0,0,0,18,0
"816","Widowbird, Fan-tailed","Euplectes axillaris","perc_cards",0,0,0,40,7,39,0,0,0,13,0
"818","Widowbird, Long-tailed","Euplectes progne","perc_pres",1,0,0,73,0,17,0,1,0,8,0
"818","Widowbird, Long-tailed","Euplectes progne","perc_cards",0,0,0,73,0,22,0,0,0,4,0
"82","Ibis, Southern Bald","Geronticus calvus","perc_pres",0,0,0,79,1,14,0,0,0,6,0
"82","Ibis, Southern Bald","Geronticus calvus","perc_cards",0,0,0,86,1,10,0,0,0,3,0
"820","Finch, Red-headed","Amadina erythrocephala","perc_pres",1,0,0,29,0,24,0,13,0,32,0
"820","Finch, Red-headed","Amadina erythrocephala","perc_cards",0,0,0,46,0,27,0,5,0,22,0
"821","Finch, Cut-throat","Amadina fasciata","perc_pres",0,0,0,4,0,9,0,0,0,87,0
"821","Finch, Cut-throat","Amadina fasciata","perc_cards",0,0,0,2,0,8,0,0,0,90,0
"822","Mannikin, Magpie","Spermestes fringilloides","perc_pres",0,0,0,0,23,38,0,0,0,38,0
"822","Mannikin, Magpie","Spermestes fringilloides","perc_cards",0,0,0,0,20,40,0,0,0,40,0
"823","Mannikin, Bronze","Spermestes cucullata","perc_pres",1,0,0,18,3,29,0,0,0,48,0
"823","Mannikin, Bronze","Spermestes cucullata","perc_cards",0,0,1,14,8,41,0,0,0,35,0
"824","Mannikin, Red-backed","Spermestes nigriceps","perc_pres",0,0,0,9,9,49,0,0,0,32,0
"824","Mannikin, Red-backed","Spermestes nigriceps","perc_cards",0,0,0,4,19,63,0,0,0,14,0
"825","Waxbill, Swee","Coccopygia melanotis","perc_pres",3,0,22,24,1,42,0,0,0,8,0
"825","Waxbill, Swee","Coccopygia melanotis","perc_cards",1,0,36,13,0,48,0,0,0,2,0
"827","Twinspot, Green","Mandingoa nitidula","perc_pres",0,0,0,10,12,51,0,0,0,27,0
"827","Twinspot, Green","Mandingoa nitidula","perc_cards",0,0,0,3,7,68,0,0,0,22,0
"829","Pytilia, Orange-winged","Pytilia afra","perc_pres",0,0,0,0,0,15,0,0,0,85,0
"829","Pytilia, Orange-winged","Pytilia afra","perc_cards",0,0,0,0,0,8,0,0,0,92,0
"83","Ibis, Glossy","Plegadis falcinellus","perc_pres",0,0,9,49,0,20,0,1,0,20,0
"83","Ibis, Glossy","Plegadis falcinellus","perc_cards",0,0,14,42,0,25,0,0,0,18,0
"830","Pytilia, Green-winged","Pytilia melba","perc_pres",0,0,0,10,0,14,0,1,0,76,0
"830","Pytilia, Green-winged","Pytilia melba","perc_cards",0,0,0,7,0,17,0,0,0,76,0
"831","Twinspot, Pink-throated","Hypargos margaritatus","perc_pres",0,0,0,0,1,29,0,0,0,69,0
"831","Twinspot, Pink-throated","Hypargos margaritatus","perc_cards",0,0,0,0,0,32,0,0,0,67,0
"833","Firefinch, African","Lagonosticta rubricata","perc_pres",4,0,1,22,3,37,0,1,0,34,0
"833","Firefinch, African","Lagonosticta rubricata","perc_cards",2,0,0,15,4,48,0,0,0,31,0
"835","Firefinch, Jameson's","Lagonosticta rhodopareia","perc_pres",0,0,0,9,0,14,0,0,0,77,0
"835","Firefinch, Jameson's","Lagonosticta rhodopareia","perc_cards",0,0,0,11,0,18,0,0,0,71,0
"837","Firefinch, Red-billed","Lagonosticta senegala","perc_pres",1,0,0,13,1,24,0,3,0,58,0
"837","Firefinch, Red-billed","Lagonosticta senegala","perc_cards",0,0,0,8,3,24,0,2,0,63,0
"838","Waxbill, Orange-breasted","Amandava subflava","perc_pres",0,0,0,48,2,19,0,0,0,30,0
"838","Waxbill, Orange-breasted","Amandava subflava","perc_cards",0,0,0,52,1,22,0,0,0,25,0
"839","Waxbill, Blue","Uraeginthus angolensis","perc_pres",0,0,0,15,1,18,0,0,0,67,0
"839","Waxbill, Blue","Uraeginthus angolensis","perc_cards",0,0,0,8,0,15,0,0,0,77,0
"84","Ibis, Hadada","Bostrychia hagedash","perc_pres",2,0,8,32,1,26,0,7,0,23,1
"84","Ibis, Hadada","Bostrychia hagedash","perc_cards",1,0,12,27,2,35,0,1,0,20,0
"840","Waxbill, Violet-eared","Granatina granatina","perc_pres",0,0,0,7,0,13,0,1,0,79,0
"840","Waxbill, Violet-eared","Granatina granatina","perc_cards",0,0,0,6,0,10,0,0,0,84,0
