"","PENTADE","Azonal Vegetation","Savanna","Forests","Grassland","NA","Nama-Karoo","Indian Ocean Coastal Belt","Desert","Succulent Karoo","Fynbos","<Null>","Albany Thicket"
"296","2250_3045",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2250_3050",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2250_3055",NA,99.9999672391286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2250_3100",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2250_3105",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2250_3110",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2250_3115",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2250_3120",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2250_3125",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2255_2755",22.7737692024121,77.1510486497278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2255_2800",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2255_2805",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2255_2810",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2255_2815",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2255_2820",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2255_2825",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2255_2830",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2255_2835",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2255_2840",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2255_2845",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2255_2850",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2255_2855",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2255_2900",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2255_2905",NA,99.9998112838834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2255_2910",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2255_2915",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2255_2920",NA,99.994203596468,NA,0.0028939279197666,NA,NA,NA,NA,NA,NA,NA,NA
"323","2255_2925",NA,99.9536358133799,0.0445952268686865,5.9747957386666e-05,NA,NA,NA,NA,NA,NA,NA,NA
"324","2255_2930",NA,99.6122064130307,0.387793586969329,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2255_2935",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2255_2940",NA,92.8908277182555,NA,7.10495971580765,NA,NA,NA,NA,NA,NA,NA,NA
"327","2255_2945",NA,88.6735797278298,NA,11.3222368628332,NA,NA,NA,NA,NA,NA,NA,NA
"328","2255_2950",NA,91.3939552640472,1.07936897778958,7.52656119601331,NA,NA,NA,NA,NA,NA,NA,NA
"329","2255_2955",NA,95.5463028213666,1.69629006975464,2.75896288276681,NA,NA,NA,NA,NA,NA,NA,NA
"330","2255_3000",NA,98.0092748974096,NA,1.99072510259043,NA,NA,NA,NA,NA,NA,NA,NA
"331","2255_3005",NA,99.9401232828784,0.0598707256362792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2255_3010",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2255_3015",NA,99.9252956939807,0.0742277800165342,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2255_3020",NA,99.9664908757398,0.0334996779205321,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2255_3025",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2255_3030",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2255_3035",NA,99.9999999994063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2255_3040",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2255_3045",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2255_3050",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2255_3055",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2255_3100",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2255_3105",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2255_3110",0.0264993865715725,99.9735006134284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2255_3115",12.7578010534808,87.2383997321903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2255_3120",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2255_3125",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2300_2750",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2300_2755",NA,98.9088812128604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2300_2800",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2300_2805",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2300_2810",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2300_2815",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2300_2820",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2300_2825",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2300_2830",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2300_2835",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2300_2840",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2300_2845",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2300_2850",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2300_2855",NA,87.9762528472235,0.236575071861348,11.7826770065588,NA,NA,NA,NA,NA,NA,NA,NA
"362","2300_2900",NA,78.1973121658445,0.38630522081875,21.4138051290161,NA,NA,NA,NA,NA,NA,NA,NA
"363","2300_2905",NA,99.5294576872631,0.00482668337429344,0.465715629362599,NA,NA,NA,NA,NA,NA,NA,NA
"364","2300_2910",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2300_2915",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2300_2920",NA,76.3916746828206,0.302045602420818,23.3091418760334,NA,NA,NA,NA,NA,NA,NA,NA
"367","2300_2925",NA,84.3756765815372,0.881763820836249,14.7443634762565,NA,NA,NA,NA,NA,NA,NA,NA
"368","2300_2930",NA,96.9663036173584,0.672796677347768,2.36094168563989,NA,NA,NA,NA,NA,NA,NA,NA
"369","2300_2935",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2300_2940",NA,96.3936067668419,0.0329299577109531,3.57768676508065,NA,NA,NA,NA,NA,NA,NA,NA
"371","2300_2945",NA,95.4925435656159,0.0633520464278256,4.44830021012434,NA,NA,NA,NA,NA,NA,NA,NA
"372","2300_2950",NA,99.9229778534033,0.0802596893815077,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2300_2955",NA,99.8456607054133,0.15527950337538,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2300_3000",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2300_3005",NA,95.0799905783903,4.92000233707921,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2300_3010",NA,96.6027811287038,3.39728195972925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2300_3015",NA,96.7551501016567,3.24537896001923,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2300_3020",NA,99.9491075491445,0.0508924508554439,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2300_3025",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2300_3030",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2300_3035",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2300_3040",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2300_3045",NA,99.9998510607047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2300_3050",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2300_3055",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2300_3100",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2300_3105",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2300_3110",17.8311756245633,82.1688243754367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2300_3115",25.6067449567179,74.3967716839962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2300_3120",22.5858927663798,77.4113122833978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2300_3125",0.000554306045849566,99.9994110521875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2300_3130",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2305_2745",NA,96.1233182946271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2305_2750",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2305_2755",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2305_2800",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2305_2805",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2305_2810",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2305_2815",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2305_2820",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2305_2825",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2305_2830",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2305_2835",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2305_2840",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2305_2845",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2305_2850",NA,99.7753736346191,0.223866120939704,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2305_2855",NA,94.6733619511068,1.06635827696322,4.26432081819311,NA,NA,NA,NA,NA,NA,NA,NA
"408","2305_2900",NA,96.9762366849602,0.275153243862491,2.75126949409423,NA,NA,NA,NA,NA,NA,NA,NA
"409","2305_2905",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2305_2910",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2305_2915",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2305_2920",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2305_2925",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2305_2930",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2305_2935",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2305_2940",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2305_2945",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2305_2950",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2305_2955",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2305_3000",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2305_3005",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2305_3010",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2305_3015",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2305_3020",NA,99.9999994863738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2305_3025",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2305_3030",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2305_3035",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2305_3040",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2305_3045",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2305_3050",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2305_3055",NA,99.9999800605793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2305_3100",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2305_3105",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2305_3110",5.63733518925118,94.3626648107488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2305_3115",22.927239928839,77.0689531500891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2305_3120",40.3763465870327,59.6242341178753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2305_3125",23.3433786998257,76.6562510657276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2305_3130",2.8801453291727,97.118486699731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2310_2735",0.395102738144549,99.2911834489208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2310_2740",0.617943980868706,99.3736132369733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2310_2745",NA,99.9991393301182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2310_2750",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2310_2755",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2310_2800",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2310_2805",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2310_2810",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2310_2815",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2310_2820",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2310_2825",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2310_2830",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2310_2835",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2310_2840",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2310_2845",NA,99.9828383669465,0.0168327204258843,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2310_2850",NA,99.9836093829444,0.0161413084159166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2310_2855",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2310_2900",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2310_2905",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2310_2910",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2310_2915",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2310_2920",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2310_2925",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2310_2930",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2310_2935",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2310_2940",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2310_2945",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2310_2950",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2310_2955",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2310_3000",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2310_3005",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2310_3010",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2310_3015",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2310_3020",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2310_3025",NA,99.9999999902099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2310_3030",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2310_3035",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2310_3040",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2310_3045",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2310_3050",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2310_3055",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2310_3100",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2310_3105",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2310_3110",0.356584357380248,99.6434156426197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2310_3115",24.5017656349893,75.5020436024393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2310_3120",2.33365050763279,97.6685667797181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2310_3125",0.0548130850916227,99.94559203318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2310_3130",16.89293514671,83.1080343209558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2315_2730",1.29497316097053,97.5925107186042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2315_2735",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2315_2740",2.05427065662656,97.9450322660463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2315_2745",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2315_2750",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2315_2755",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2315_2800",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2315_2805",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2315_2810",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2315_2815",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2315_2820",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2315_2825",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2315_2830",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2315_2835",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2315_2840",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2315_2845",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2315_2850",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2315_2855",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2315_2900",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2315_2905",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2315_2910",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2315_2915",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2315_2920",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2315_2925",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2315_2930",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2315_2935",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2315_2940",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2315_2945",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2315_2950",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2315_2955",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2315_3000",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2315_3005",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2315_3010",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2315_3015",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2315_3020",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2315_3025",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2315_3030",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2315_3035",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2315_3040",NA,99.9999923253323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2315_3045",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2315_3050",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2315_3055",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2315_3100",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2315_3105",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2315_3110",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2315_3115",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2315_3120",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2315_3125",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2315_3130",NA,99.9834319773901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2320_2715",NA,91.9423618843614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2320_2720",NA,97.8755484656229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2320_2725",NA,99.0220348013052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2320_2730",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2320_2735",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2320_2740",2.23955671660159,97.7606670621952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2320_2745",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2320_2750",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2320_2755",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2320_2800",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2320_2805",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2320_2810",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2320_2815",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2320_2820",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2320_2825",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2320_2830",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2320_2835",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2320_2840",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2320_2845",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2320_2850",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2320_2855",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2320_2900",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2320_2905",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2320_2910",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2320_2915",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2320_2920",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2320_2925",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2320_2930",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2320_2935",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2320_2940",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2320_2945",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2320_2950",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2320_2955",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2320_3000",NA,99.9685711509763,0.031428849023667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2320_3005",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2320_3010",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2320_3015",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2320_3020",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2320_3025",NA,99.9999978585481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2320_3030",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2320_3035",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2320_3040",NA,99.9999997119484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2320_3045",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2320_3050",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2320_3055",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2320_3100",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2320_3105",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2320_3110",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2320_3115",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2320_3120",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2320_3125",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2320_3130",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2325_2710",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2325_2715",NA,99.2858515840806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2325_2720",NA,99.9267997596665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2325_2725",NA,99.8179939573538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2325_2730",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2325_2735",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
